userID;restaurantID;rating
{862053: 'User40479'};{862053: 'Restaurant42'};{862053: -9.9}
{77901: 'User27251'};{77901: 'Restaurant56'};{77901: -2.18}
{814068: 'User26421'};{814068: 'Restaurant86'};{814068: -9.08}
{1261040: 'User63774'};{1261040: 'Restaurant17'};{1261040: -0.78}
{913078: 'User13083'};{913078: 'Restaurant5'};{913078: 1.99}
{1534703: 'User21090'};{1534703: 'Restaurant5'};{1534703: -9.56}
{1163539: 'User49566'};{1163539: 'Restaurant17'};{1163539: -3.2}
{752428: 'User27047'};{752428: 'Restaurant66'};{752428: 1.99}
{762011: 'User2331'};{762011: 'Restaurant16'};{762011: 5.15}
{760863: 'User17151'};{760863: 'Restaurant68'};{760863: -9.66}
{1912208: 'User46299'};{1912208: 'Restaurant43'};{1912208: 1.5}
{1912777: 'User51154'};{1912777: 'Restaurant18'};{1912777: -6.46}
{870014: 'User55243'};{870014: 'Restaurant62'};{870014: -0.92}
{114055: 'User23643'};{114055: 'Restaurant50'};{114055: -9.51}
{893525: 'User25643'};{893525: 'Restaurant11'};{893525: -7.86}
{279711: 'User16400'};{279711: 'Restaurant68'};{279711: 9.08}
{225271: 'User22339'};{225271: 'Restaurant62'};{225271: -7.09}
{1839344: 'User23642'};{1839344: 'Restaurant80'};{1839344: 6.6}
{604997: 'User31432'};{604997: 'Restaurant61'};{604997: -9.61}
{915658: 'User40951'};{915658: 'Restaurant25'};{915658: -9.5483}
{489230: 'User27808'};{489230: 'Restaurant32'};{489230: 3.955}
{1087573: 'User3788'};{1087573: 'Restaurant14'};{1087573: -9.7893}
{1847360: 'User734'};{1847360: 'Restaurant53'};{1847360: 2.28}
{797502: 'User18660'};{797502: 'Restaurant47'};{797502: -9.5175}
{1757545: 'User17487'};{1757545: 'Restaurant93'};{1757545: 2.14}
{556771: 'User42554'};{556771: 'Restaurant61'};{556771: -9.51}
{782753: 'User37394'};{782753: 'Restaurant47'};{782753: 4.5275}
{1146611: 'User2620'};{1146611: 'Restaurant70'};{1146611: -1.17}
{304022: 'User8064'};{304022: 'Restaurant18'};{304022: -9.95}
{1711855: 'User44027'};{1711855: 'Restaurant56'};{1711855: 8.83}
{750463: 'User64233'};{750463: 'Restaurant32'};{750463: -9.42}
{266698: 'User41995'};{266698: 'Restaurant52'};{266698: -8.83}
{888540: 'User37014'};{888540: 'Restaurant32'};{888540: -7.135}
{809635: 'User6841'};{809635: 'Restaurant14'};{809635: -9.22}
{799957: 'User63722'};{799957: 'Restaurant68'};{799957: -9.85}
{1700684: 'User47709'};{1700684: 'Restaurant5'};{1700684: -0.0111}
{288010: 'User29761'};{288010: 'Restaurant65'};{288010: -6.8}
{1709655: 'User19261'};{1709655: 'Restaurant77'};{1709655: 1.75}
{1115358: 'User1725'};{1115358: 'Restaurant18'};{1115358: -9.37}
{892372: 'User20722'};{892372: 'Restaurant14'};{892372: 2.82}
{992165: 'User36301'};{992165: 'Restaurant14'};{992165: -5.49}
{384806: 'User61209'};{384806: 'Restaurant15'};{384806: -9.95}
{1345312: 'User50184'};{1345312: 'Restaurant32'};{1345312: 0.97}
{972995: 'User70969'};{972995: 'Restaurant53'};{972995: -9.345}
{1444268: 'User44235'};{1444268: 'Restaurant94'};{1444268: 0.9733}
{511514: 'User2128'};{511514: 'Restaurant15'};{511514: -9.272}
{1643775: 'User19079'};{1643775: 'Restaurant14'};{1643775: -0.1}
{626479: 'User38212'};{626479: 'Restaurant57'};{626479: -9.76}
{428143: 'User26761'};{428143: 'Restaurant59'};{428143: -9.42}
{807145: 'User1483'};{807145: 'Restaurant40'};{807145: 3.205}
{759201: 'User14899'};{759201: 'Restaurant40'};{759201: 3.35}
{434577: 'User16725'};{434577: 'Restaurant6'};{434577: 2.8025}
{764019: 'User36066'};{764019: 'Restaurant1'};{764019: -7.91}
{336825: 'User14710'};{336825: 'Restaurant55'};{336825: -8.16}
{561089: 'User26661'};{561089: 'Restaurant49'};{561089: -9.21}
{1061756: 'User1076'};{1061756: 'Restaurant20'};{1061756: 3.2}
{1687904: 'User71373'};{1687904: 'Restaurant72'};{1687904: 2.8875}
{1808838: 'User4216'};{1808838: 'Restaurant42'};{1808838: 0.34}
{1305722: 'User44962'};{1305722: 'Restaurant68'};{1305722: -9.85}
{431406: 'User49983'};{431406: 'Restaurant68'};{431406: -5.1}
{739016: 'User3659'};{739016: 'Restaurant51'};{739016: -9.54}
{537432: 'User12166'};{537432: 'Restaurant3'};{537432: -4.4633}
{1086577: 'User24666'};{1086577: 'Restaurant7'};{1086577: -9.9}
{1165986: 'User69908'};{1165986: 'Restaurant17'};{1165986: -8.98}
{778040: 'User17'};{778040: 'Restaurant72'};{778040: 4.66}
{1154883: 'User46092'};{1154883: 'Restaurant47'};{1154883: -0.53}
{817310: 'User17779'};{817310: 'Restaurant6'};{817310: -9.9}
{1022522: 'User28026'};{1022522: 'Restaurant32'};{1022522: -9.56}
{1275407: 'User53298'};{1275407: 'Restaurant99'};{1275407: -9.5333}
{197984: 'User9973'};{197984: 'Restaurant58'};{197984: -9.4722}
{202790: 'User33909'};{202790: 'Restaurant54'};{202790: -9.42}
{1305579: 'User19175'};{1305579: 'Restaurant69'};{1305579: -9.42}
{237806: 'User41181'};{237806: 'Restaurant31'};{237806: 4.27}
{864813: 'User21437'};{864813: 'Restaurant82'};{864813: -1.625}
{584300: 'User22693'};{584300: 'Restaurant89'};{584300: -9.51}
{739394: 'User39876'};{739394: 'Restaurant37'};{739394: -9.8936}
{988982: 'User39428'};{988982: 'Restaurant27'};{988982: 3.16}
{620130: 'User5540'};{620130: 'Restaurant53'};{620130: 2.72}
{589325: 'User810'};{589325: 'Restaurant34'};{589325: -0.98}
{956817: 'User6751'};{956817: 'Restaurant6'};{956817: -9.9}
{782857: 'User29328'};{782857: 'Restaurant24'};{782857: -9.9}
{645212: 'User10903'};{645212: 'Restaurant1'};{645212: 1.405}
{1410127: 'User5680'};{1410127: 'Restaurant32'};{1410127: 5.05}
{484683: 'User38523'};{484683: 'Restaurant22'};{484683: -9.95}
{564779: 'User23837'};{564779: 'Restaurant52'};{564779: -8.7128}
{920356: 'User41901'};{920356: 'Restaurant55'};{920356: -9.71}
{1870005: 'User3406'};{1870005: 'Restaurant38'};{1870005: -6.265}
{930486: 'User47700'};{930486: 'Restaurant40'};{930486: 7.38}
{1320642: 'User25772'};{1320642: 'Restaurant6'};{1320642: 1.84}
{240590: 'User37887'};{240590: 'Restaurant38'};{240590: 5.51}
{1858100: 'User35024'};{1858100: 'Restaurant55'};{1858100: -1.12}
{579109: 'User10486'};{579109: 'Restaurant24'};{579109: -9.32}
{833468: 'User23457'};{833468: 'Restaurant85'};{833468: 1.4914}
{1327295: 'User23028'};{1327295: 'Restaurant53'};{1327295: -9.76}
{1310607: 'User50657'};{1310607: 'Restaurant72'};{1310607: 9.13}
{1460719: 'User38981'};{1460719: 'Restaurant9'};{1460719: 3.255}
{555804: 'User42801'};{555804: 'Restaurant8'};{555804: 1.02}
{583481: 'User41225'};{583481: 'Restaurant3'};{583481: -1.99}
{1150640: 'User3468'};{1150640: 'Restaurant13'};{1150640: -9.85}
{1734327: 'User48199'};{1734327: 'Restaurant11'};{1734327: 2.48}
{1911737: 'User38104'};{1911737: 'Restaurant5'};{1911737: 3.98}
{1611452: 'User23532'};{1611452: 'Restaurant25'};{1611452: 1.65}
{481659: 'User67826'};{481659: 'Restaurant7'};{481659: -9.9}
{353417: 'User32269'};{353417: 'Restaurant49'};{353417: -7.91}
{336999: 'User24078'};{336999: 'Restaurant5'};{336999: 9.32}
{607161: 'User23060'};{607161: 'Restaurant60'};{607161: -9.59}
{700070: 'User43288'};{700070: 'Restaurant96'};{700070: -9.27}
{1602930: 'User34144'};{1602930: 'Restaurant73'};{1602930: -1.75}
{430532: 'User62157'};{430532: 'Restaurant21'};{430532: 2.77}
{389197: 'User47886'};{389197: 'Restaurant52'};{389197: -9.42}
{51663: 'User34426'};{51663: 'Restaurant34'};{51663: -8.93}
{949391: 'User26159'};{949391: 'Restaurant38'};{949391: 7.18}
{1714079: 'User51635'};{1714079: 'Restaurant27'};{1714079: 3.16}
{1010174: 'User11009'};{1010174: 'Restaurant30'};{1010174: -9.47}
{580534: 'User44672'};{580534: 'Restaurant66'};{580534: 2.04}
{703937: 'User23254'};{703937: 'Restaurant78'};{703937: -9.669}
{1231890: 'User39567'};{1231890: 'Restaurant22'};{1231890: -9.81}
{592513: 'User3029'};{592513: 'Restaurant53'};{592513: -9.51}
{1774734: 'User8746'};{1774734: 'Restaurant50'};{1774734: -4.17}
{129456: 'User69756'};{129456: 'Restaurant58'};{129456: 3.83}
{784707: 'User34221'};{784707: 'Restaurant81'};{784707: -1.99}
{358419: 'User43361'};{358419: 'Restaurant56'};{358419: -9.4775}
{503676: 'User1963'};{503676: 'Restaurant18'};{503676: 1.8}
{52508: 'User38608'};{52508: 'Restaurant37'};{52508: -2.7175}
{298273: 'User26371'};{298273: 'Restaurant48'};{298273: 6.31}
{426244: 'User67533'};{426244: 'Restaurant13'};{426244: -9.13}
{1173516: 'User22035'};{1173516: 'Restaurant38'};{1173516: -9.66}
{861720: 'User41647'};{861720: 'Restaurant75'};{861720: -6.41}
{1742063: 'User47793'};{1742063: 'Restaurant53'};{1742063: 2.77}
{814222: 'User5869'};{814222: 'Restaurant17'};{814222: -3.35}
{1807383: 'User35823'};{1807383: 'Restaurant92'};{1807383: -8.01}
{978753: 'User20749'};{978753: 'Restaurant7'};{978753: 6.99}
{311905: 'User15337'};{311905: 'Restaurant49'};{311905: -5.68}
{583400: 'User5468'};{583400: 'Restaurant90'};{583400: 1.5067}
{78254: 'User40515'};{78254: 'Restaurant49'};{78254: 2.62}
{507187: 'User5585'};{507187: 'Restaurant61'};{507187: -9.47}
{1048249: 'User15947'};{1048249: 'Restaurant51'};{1048249: -0.58}
{546661: 'User28377'};{546661: 'Restaurant59'};{546661: -9.42}
{32572: 'User3980'};{32572: 'Restaurant5'};{32572: -2.2167}
{53563: 'User359'};{53563: 'Restaurant73'};{53563: -9.415}
{194526: 'User45175'};{194526: 'Restaurant4'};{194526: -9.5275}
{1867546: 'User48623'};{1867546: 'Restaurant50'};{1867546: 1.84}
{1457962: 'User33429'};{1457962: 'Restaurant98'};{1457962: 2.96}
{4614: 'User16122'};{4614: 'Restaurant82'};{4614: -9.0313}
{726654: 'User15474'};{726654: 'Restaurant25'};{726654: -9.37}
{363922: 'User66002'};{363922: 'Restaurant56'};{363922: -9.47}
{464342: 'User27628'};{464342: 'Restaurant47'};{464342: 1.7}
{180483: 'User61666'};{180483: 'Restaurant17'};{180483: -9.71}
{1392144: 'User5342'};{1392144: 'Restaurant32'};{1392144: 3.25}
{284882: 'User3123'};{284882: 'Restaurant98'};{284882: -4.13}
{162412: 'User15979'};{162412: 'Restaurant41'};{162412: -4.47}
{259248: 'User55368'};{259248: 'Restaurant65'};{259248: 6.84}
{1791921: 'User49859'};{1791921: 'Restaurant77'};{1791921: -2.36}
{1239213: 'User10890'};{1239213: 'Restaurant49'};{1239213: 2.62}
{1452449: 'User5764'};{1452449: 'Restaurant22'};{1452449: 1.5275}
{243306: 'User46085'};{243306: 'Restaurant43'};{243306: -9.37}
{716693: 'User66607'};{716693: 'Restaurant56'};{716693: -0.885}
{896149: 'User1804'};{896149: 'Restaurant62'};{896149: 2.67}
{671958: 'User50972'};{671958: 'Restaurant19'};{671958: -9.9}
{760287: 'User35297'};{760287: 'Restaurant27'};{760287: 4.8367}
{686990: 'User900'};{686990: 'Restaurant38'};{686990: -9.225}
{446768: 'User68382'};{446768: 'Restaurant19'};{446768: -8.83}
{1002313: 'User41733'};{1002313: 'Restaurant6'};{1002313: 0.15}
{308631: 'User7930'};{308631: 'Restaurant22'};{308631: -0.73}
{74928: 'User22471'};{74928: 'Restaurant49'};{74928: -9.95}
{576580: 'User10483'};{576580: 'Restaurant55'};{576580: -3.74}
{1417654: 'User37718'};{1417654: 'Restaurant50'};{1417654: 4.22}
{915477: 'User14380'};{915477: 'Restaurant47'};{915477: 0.51}
{955404: 'User16049'};{955404: 'Restaurant15'};{955404: -9.37}
{525222: 'User46672'};{525222: 'Restaurant19'};{525222: -3.4}
{1857679: 'User41442'};{1857679: 'Restaurant64'};{1857679: 0.29}
{1233342: 'User25670'};{1233342: 'Restaurant68'};{1233342: -9.71}
{1480487: 'User68607'};{1480487: 'Restaurant50'};{1480487: -1.46}
{1772166: 'User39696'};{1772166: 'Restaurant23'};{1772166: -9.51}
{1801912: 'User546'};{1801912: 'Restaurant53'};{1801912: 4.27}
{1822486: 'User60335'};{1822486: 'Restaurant70'};{1822486: -2.86}
{778331: 'User61667'};{778331: 'Restaurant53'};{778331: 3.98}
{108905: 'User48394'};{108905: 'Restaurant7'};{108905: -1.65}
{1641722: 'User9698'};{1641722: 'Restaurant9'};{1641722: 2.065}
{14251: 'User23591'};{14251: 'Restaurant86'};{14251: -3.5}
{1280275: 'User46495'};{1280275: 'Restaurant52'};{1280275: -9.37}
{974116: 'User31084'};{974116: 'Restaurant58'};{974116: -5.5467}
{1840672: 'User33083'};{1840672: 'Restaurant11'};{1840672: 4.9667}
{1494145: 'User52153'};{1494145: 'Restaurant49'};{1494145: 0.39}
{1121672: 'User8691'};{1121672: 'Restaurant38'};{1121672: -0.2133}
{620339: 'User3326'};{620339: 'Restaurant85'};{620339: 4.56}
{104221: 'User15957'};{104221: 'Restaurant48'};{104221: -9.76}
{1281450: 'User902'};{1281450: 'Restaurant30'};{1281450: -9.81}
{1413537: 'User43073'};{1413537: 'Restaurant18'};{1413537: 1.89}
{1470699: 'User67102'};{1470699: 'Restaurant48'};{1470699: 1.5}
{310869: 'User24480'};{310869: 'Restaurant2'};{310869: -0.44}
{481621: 'User1754'};{481621: 'Restaurant68'};{481621: -8.93}
{227534: 'User10320'};{227534: 'Restaurant3'};{227534: 1.6}
{242063: 'User59447'};{242063: 'Restaurant54'};{242063: -2.14}
{819204: 'User32489'};{819204: 'Restaurant85'};{819204: -8.83}
{379140: 'User15393'};{379140: 'Restaurant8'};{379140: -8.64}
{1656914: 'User46974'};{1656914: 'Restaurant16'};{1656914: -8.88}
{1681373: 'User43922'};{1681373: 'Restaurant16'};{1681373: -5.15}
{1087427: 'User21382'};{1087427: 'Restaurant35'};{1087427: 4.66}
{1265577: 'User23106'};{1265577: 'Restaurant32'};{1265577: 3.25}
{312319: 'User28931'};{312319: 'Restaurant12'};{312319: -9.66}
{1587290: 'User31402'};{1587290: 'Restaurant57'};{1587290: -9.76}
{183538: 'User1011'};{183538: 'Restaurant10'};{183538: 5.53}
{470593: 'User59298'};{470593: 'Restaurant38'};{470593: -9.78}
{1024888: 'User4598'};{1024888: 'Restaurant22'};{1024888: -9.9}
{503866: 'User28738'};{503866: 'Restaurant39'};{503866: -2.23}
{1181865: 'User28602'};{1181865: 'Restaurant25'};{1181865: 2.38}
{1165071: 'User65154'};{1165071: 'Restaurant99'};{1165071: -8.9618}
{1164581: 'User14002'};{1164581: 'Restaurant7'};{1164581: 1.99}
{316571: 'User59931'};{316571: 'Restaurant32'};{316571: -9.76}
{1470336: 'User20595'};{1470336: 'Restaurant43'};{1470336: -2.38}
{1054427: 'User21945'};{1054427: 'Restaurant54'};{1054427: -9.81}
{544348: 'User16483'};{544348: 'Restaurant54'};{544348: 4.08}
{511925: 'User7890'};{511925: 'Restaurant85'};{511925: -9.7731}
{1038356: 'User23585'};{1038356: 'Restaurant33'};{1038356: -4.5975}
{1616625: 'User35399'};{1616625: 'Restaurant90'};{1616625: 5.68}
{1415310: 'User46783'};{1415310: 'Restaurant35'};{1415310: 3.4}
{585641: 'User4667'};{585641: 'Restaurant65'};{585641: 1.2767}
{206562: 'User25931'};{206562: 'Restaurant43'};{206562: 0.1006}
{871025: 'User5193'};{871025: 'Restaurant47'};{871025: -9.71}
{1736848: 'User61587'};{1736848: 'Restaurant65'};{1736848: -3.01}
{411757: 'User54727'};{411757: 'Restaurant15'};{411757: -6.07}
{1337447: 'User31580'};{1337447: 'Restaurant17'};{1337447: 4.22}
{1775719: 'User53836'};{1775719: 'Restaurant15'};{1775719: -2.43}
{1821043: 'User32240'};{1821043: 'Restaurant39'};{1821043: 1.7}
{1569116: 'User37334'};{1569116: 'Restaurant52'};{1569116: -4.81}
{38119: 'User22923'};{38119: 'Restaurant65'};{38119: -9.51}
{33455: 'User54899'};{33455: 'Restaurant13'};{33455: -9.61}
{1765283: 'User39795'};{1765283: 'Restaurant49'};{1765283: 1.5133}
{365521: 'User25452'};{365521: 'Restaurant83'};{365521: -8.93}
{97496: 'User10690'};{97496: 'Restaurant64'};{97496: -9.61}
{1273853: 'User41086'};{1273853: 'Restaurant7'};{1273853: -9.13}
{1381388: 'User41594'};{1381388: 'Restaurant32'};{1381388: 9.13}
{392007: 'User20155'};{392007: 'Restaurant39'};{392007: -9.27}
{21988: 'User25935'};{21988: 'Restaurant21'};{21988: -3.14}
{764574: 'User46219'};{764574: 'Restaurant28'};{764574: -9.61}
{789500: 'User21129'};{789500: 'Restaurant48'};{789500: 4.42}
{223230: 'User22250'};{223230: 'Restaurant14'};{223230: -8.5933}
{1270159: 'User48000'};{1270159: 'Restaurant88'};{1270159: 4.7023}
{867232: 'User71300'};{867232: 'Restaurant15'};{867232: 1.17}
{407766: 'User29607'};{407766: 'Restaurant12'};{407766: -9.27}
{877239: 'User34093'};{877239: 'Restaurant12'};{877239: -9.735}
{269658: 'User23269'};{269658: 'Restaurant100'};{269658: -9.77}
{1169825: 'User47543'};{1169825: 'Restaurant10'};{1169825: -8.64}
{1564457: 'User9999'};{1564457: 'Restaurant98'};{1564457: 0.4875}
{1793339: 'User50984'};{1793339: 'Restaurant66'};{1793339: 6.41}
{369659: 'User58230'};{369659: 'Restaurant50'};{369659: -1.5}
{1269808: 'User42297'};{1269808: 'Restaurant82'};{1269808: -9.32}
{1210119: 'User24957'};{1210119: 'Restaurant58'};{1210119: -3.2367}
{89252: 'User16182'};{89252: 'Restaurant43'};{89252: -9.15}
{1812583: 'User36347'};{1812583: 'Restaurant40'};{1812583: 2.82}
{1063213: 'User39283'};{1063213: 'Restaurant21'};{1063213: -9.66}
{266843: 'User50822'};{266843: 'Restaurant50'};{266843: 7.23}
{1863060: 'User22295'};{1863060: 'Restaurant96'};{1863060: 2.18}
{886484: 'User44338'};{886484: 'Restaurant61'};{886484: -9.56}
{1077395: 'User47057'};{1077395: 'Restaurant43'};{1077395: -9.24}
{920355: 'User41901'};{920355: 'Restaurant54'};{920355: -7.43}
{442233: 'User7498'};{442233: 'Restaurant17'};{442233: -7.18}
{1259980: 'User20042'};{1259980: 'Restaurant77'};{1259980: -8.64}
{743981: 'User48468'};{743981: 'Restaurant54'};{743981: -9.9}
{991600: 'User32202'};{991600: 'Restaurant32'};{991600: -9.9}
{11417: 'User67097'};{11417: 'Restaurant19'};{11417: -9.95}
{1643612: 'User18523'};{1643612: 'Restaurant49'};{1643612: 0.9}
{72629: 'User4589'};{72629: 'Restaurant40'};{72629: -5.44}
{57363: 'User70666'};{57363: 'Restaurant21'};{57363: -8.88}
{136833: 'User2868'};{136833: 'Restaurant4'};{136833: -3.82}
{517643: 'User25070'};{517643: 'Restaurant9'};{517643: -8.9009}
{915176: 'User57002'};{915176: 'Restaurant8'};{915176: 5.19}
{1752117: 'User27426'};{1752117: 'Restaurant51'};{1752117: -0.78}
{1687051: 'User4666'};{1687051: 'Restaurant2'};{1687051: 0.05}
{37313: 'User41261'};{37313: 'Restaurant89'};{37313: 5.0}
{1292452: 'User38690'};{1292452: 'Restaurant20'};{1292452: -2.28}
{693439: 'User16760'};{693439: 'Restaurant66'};{693439: -0.58}
{540739: 'User23865'};{540739: 'Restaurant30'};{540739: -9.76}
{843768: 'User35003'};{843768: 'Restaurant27'};{843768: -8.79}
{1374748: 'User20713'};{1374748: 'Restaurant96'};{1374748: 3.1968}
{1789694: 'User32558'};{1789694: 'Restaurant20'};{1789694: -2.91}
{947141: 'User21296'};{947141: 'Restaurant9'};{947141: 0.49}
{1789392: 'User18377'};{1789392: 'Restaurant31'};{1789392: 1.12}
{956968: 'User31478'};{956968: 'Restaurant3'};{956968: -9.76}
{939313: 'User8565'};{939313: 'Restaurant49'};{939313: 4.32}
{1558202: 'User59857'};{1558202: 'Restaurant38'};{1558202: -4.81}
{1772657: 'User6178'};{1772657: 'Restaurant7'};{1772657: -7.14}
{1425907: 'User39959'};{1425907: 'Restaurant21'};{1425907: -3.45}
{794472: 'User35951'};{794472: 'Restaurant88'};{794472: -7.04}
{946247: 'User31762'};{946247: 'Restaurant16'};{946247: -8.54}
{1580834: 'User31823'};{1580834: 'Restaurant7'};{1580834: -6.55}
{1270386: 'User34275'};{1270386: 'Restaurant7'};{1270386: -7.77}
{53258: 'User60126'};{53258: 'Restaurant43'};{53258: -9.4017}
{200075: 'User18381'};{200075: 'Restaurant72'};{200075: -9.95}
{809545: 'User9762'};{809545: 'Restaurant15'};{809545: -4.56}
{47117: 'User64404'};{47117: 'Restaurant20'};{47117: -9.32}
{1191038: 'User39477'};{1191038: 'Restaurant27'};{1191038: -5.34}
{1442187: 'User13817'};{1442187: 'Restaurant69'};{1442187: 4.08}
{1065640: 'User36640'};{1065640: 'Restaurant35'};{1065640: -3.19}
{1261325: 'User68087'};{1261325: 'Restaurant38'};{1261325: 2.52}
{804871: 'User35652'};{804871: 'Restaurant64'};{804871: -0.49}
{485470: 'User32810'};{485470: 'Restaurant13'};{485470: -9.71}
{635301: 'User33489'};{635301: 'Restaurant32'};{635301: -3.64}
{1271748: 'User29338'};{1271748: 'Restaurant19'};{1271748: -3.93}
{1221958: 'User36408'};{1221958: 'Restaurant42'};{1221958: -8.74}
{1699941: 'User43739'};{1699941: 'Restaurant39'};{1699941: 1.065}
{1233789: 'User35005'};{1233789: 'Restaurant9'};{1233789: 3.54}
{762760: 'User10042'};{762760: 'Restaurant70'};{762760: -2.77}
{780339: 'User3583'};{780339: 'Restaurant84'};{780339: 0.6322}
{1467063: 'User30766'};{1467063: 'Restaurant10'};{1467063: 1.94}
{925279: 'User21312'};{925279: 'Restaurant75'};{925279: -6.65}
{110667: 'User27139'};{110667: 'Restaurant26'};{110667: -3.06}
{1431289: 'User28722'};{1431289: 'Restaurant68'};{1431289: 1.41}
{1068232: 'User54770'};{1068232: 'Restaurant92'};{1068232: -9.85}
{289849: 'User48838'};{289849: 'Restaurant17'};{289849: -9.61}
{1392413: 'User10972'};{1392413: 'Restaurant72'};{1392413: 4.61}
{1110939: 'User60309'};{1110939: 'Restaurant54'};{1110939: 2.09}
{808803: 'User25826'};{808803: 'Restaurant21'};{808803: -2.2325}
{657298: 'User2807'};{657298: 'Restaurant21'};{657298: 1.65}
{381488: 'User61201'};{381488: 'Restaurant47'};{381488: -0.42}
{622536: 'User23826'};{622536: 'Restaurant95'};{622536: -9.66}
{1903239: 'User34349'};{1903239: 'Restaurant80'};{1903239: -9.37}
{840827: 'User45817'};{840827: 'Restaurant15'};{840827: 4.81}
{1233341: 'User44118'};{1233341: 'Restaurant44'};{1233341: -9.08}
{707566: 'User32917'};{707566: 'Restaurant7'};{707566: -9.95}
{1882906: 'User12341'};{1882906: 'Restaurant33'};{1882906: -2.86}
{1171224: 'User37015'};{1171224: 'Restaurant15'};{1171224: -9.85}
